"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Tipus_Propulsio","Nombre"
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Elèctrica",23
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Híbrid",74
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","Altres",4
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","063","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Combustió Interna-Gasolina",670
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Combustió Interna-Gasoil",154
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Elèctrica",25
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Híbrid",87
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","Altres",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","064","No consta",4
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Combustió Interna-Gasolina",784
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Combustió Interna-Gasoil",344
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Elèctrica",124
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Híbrid",129
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","065","Altres",14
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Combustió Interna-Gasolina",634
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Combustió Interna-Gasoil",187
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Elèctrica",22
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Híbrid",91
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","Altres",17
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","066","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Combustió Interna-Gasolina",941
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Combustió Interna-Gasoil",530
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Elèctrica",64
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Híbrid",269
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","Altres",31
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","067","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Combustió Interna-Gasolina",905
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Combustió Interna-Gasoil",351
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Elèctrica",53
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Híbrid",177
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","Altres",21
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","068","No consta",4
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Combustió Interna-Gasolina",759
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Combustió Interna-Gasoil",232
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Elèctrica",15
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Híbrid",83
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","Altres",7
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","069","No consta",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Combustió Interna-Gasolina",633
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Combustió Interna-Gasoil",132
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Elèctrica",14
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Híbrid",54
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","070","Altres",4
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Combustió Interna-Gasolina",765
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Combustió Interna-Gasoil",213
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Elèctrica",18
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Híbrid",119
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","071","Altres",11
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Combustió Interna-Gasolina",733
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Combustió Interna-Gasoil",177
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Elèctrica",25
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Híbrid",81
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","Altres",8
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","072","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Combustió Interna-Gasolina",789
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Combustió Interna-Gasoil",184
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Elèctrica",19
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Híbrid",92
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","073","Altres",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Combustió Interna-Gasolina",754
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Combustió Interna-Gasoil",195
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Elèctrica",30
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Híbrid",86
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","Altres",4
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","074","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Combustió Interna-Gasolina",946
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Combustió Interna-Gasoil",283
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Elèctrica",15
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Híbrid",114
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","Altres",9
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","075","No consta",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Combustió Interna-Gasolina",699
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Combustió Interna-Gasoil",179
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Elèctrica",13
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Híbrid",53
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","Altres",7
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","076","No consta",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Combustió Interna-Gasolina",696
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Combustió Interna-Gasoil",191
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Elèctrica",20
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Híbrid",117
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","Altres",6
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","077","No consta",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","Combustió Interna-Gasolina",965
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","Combustió Interna-Gasoil",207
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","Elèctrica",27
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","Híbrid",95
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","Altres",2
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","078","No consta",1
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","079","Combustió Interna-Gasolina",577
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","079","Combustió Interna-Gasoil",142
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","079","Elèctrica",7
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","079","Híbrid",45
2025,"05","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","079","Altres",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","080","Combustió Interna-Gasolina",456
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","080","Combustió Interna-Gasoil",145
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","080","Elèctrica",19
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","080","Híbrid",53
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","080","Altres",8
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","081","Combustió Interna-Gasolina",720
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","081","Combustió Interna-Gasoil",147
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","081","Elèctrica",13
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","081","Híbrid",83
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","081","Altres",4
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","Combustió Interna-Gasolina",529
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","Combustió Interna-Gasoil",187
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","Elèctrica",16
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","Híbrid",77
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","Altres",3
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","082","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","083","Combustió Interna-Gasolina",487
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","083","Combustió Interna-Gasoil",160
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","083","Elèctrica",11
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","083","Híbrid",57
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","083","Altres",3
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","084","Combustió Interna-Gasolina",529
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","084","Combustió Interna-Gasoil",137
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","084","Elèctrica",18
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","084","Híbrid",56
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","084","Altres",3
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","085","Combustió Interna-Gasolina",474
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","085","Combustió Interna-Gasoil",138
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","085","Elèctrica",15
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","085","Híbrid",55
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","085","Altres",7
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","Combustió Interna-Gasolina",478
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","Combustió Interna-Gasoil",149
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","Elèctrica",11
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","Híbrid",56
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","Altres",10
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","086","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","Combustió Interna-Gasolina",696
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","Combustió Interna-Gasoil",152
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","Elèctrica",13
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","Híbrid",68
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","Altres",5
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","087","No consta",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","Combustió Interna-Gasolina",729
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","Combustió Interna-Gasoil",179
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","Elèctrica",15
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","Híbrid",82
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","Altres",8
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","088","No consta",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","Combustió Interna-Gasolina",736
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","Combustió Interna-Gasoil",184
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","Elèctrica",15
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","Híbrid",85
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","Altres",6
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","089","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","Combustió Interna-Gasolina",812
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","Combustió Interna-Gasoil",185
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","Elèctrica",20
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","Híbrid",85
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","Altres",13
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","090","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","Combustió Interna-Gasolina",643
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","Combustió Interna-Gasoil",158
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","Elèctrica",11
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","Híbrid",67
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","Altres",643
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","091","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","092","Combustió Interna-Gasolina",726
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","092","Combustió Interna-Gasoil",188
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","092","Elèctrica",20
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","092","Híbrid",82
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","092","Altres",8
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","Combustió Interna-Gasolina",603
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","Combustió Interna-Gasoil",147
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","Elèctrica",13
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","Híbrid",56
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","Altres",6
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","093","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","Combustió Interna-Gasolina",1302
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","Combustió Interna-Gasoil",287
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","Elèctrica",32
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","Híbrid",130
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","Altres",10
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","094","No consta",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","Combustió Interna-Gasolina",629
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","Combustió Interna-Gasoil",165
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","Elèctrica",11
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","Híbrid",62
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","Altres",3
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","095","No consta",1
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","096","Combustió Interna-Gasolina",403
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","096","Combustió Interna-Gasoil",120
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","096","Elèctrica",5
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","096","Híbrid",44
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","096","Altres",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","Combustió Interna-Gasolina",880
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","Combustió Interna-Gasoil",214
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","Elèctrica",28
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","Híbrid",82
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","Altres",12
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","097","No consta",2
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","098","Combustió Interna-Gasolina",592
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","098","Combustió Interna-Gasoil",159
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","098","Elèctrica",11
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","098","Híbrid",78
2025,"05","Sarrià-St. Gervasi","27","el Putxet i el Farró","098","Altres",7
2025,"06","Gràcia","28","Vallcarca i els Penitents","001","Combustió Interna-Gasolina",427
2025,"06","Gràcia","28","Vallcarca i els Penitents","001","Combustió Interna-Gasoil",120
2025,"06","Gràcia","28","Vallcarca i els Penitents","001","Elèctrica",10
2025,"06","Gràcia","28","Vallcarca i els Penitents","001","Híbrid",38
2025,"06","Gràcia","28","Vallcarca i els Penitents","001","Altres",6
2025,"06","Gràcia","28","Vallcarca i els Penitents","002","Combustió Interna-Gasolina",496
2025,"06","Gràcia","28","Vallcarca i els Penitents","002","Combustió Interna-Gasoil",166
2025,"06","Gràcia","28","Vallcarca i els Penitents","002","Elèctrica",9
2025,"06","Gràcia","28","Vallcarca i els Penitents","002","Híbrid",59
2025,"06","Gràcia","28","Vallcarca i els Penitents","002","Altres",11
2025,"06","Gràcia","28","Vallcarca i els Penitents","003","Combustió Interna-Gasolina",864
2025,"06","Gràcia","28","Vallcarca i els Penitents","003","Combustió Interna-Gasoil",270
2025,"06","Gràcia","28","Vallcarca i els Penitents","003","Elèctrica",22
2025,"06","Gràcia","28","Vallcarca i els Penitents","003","Híbrid",83
2025,"06","Gràcia","28","Vallcarca i els Penitents","003","Altres",19
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","Combustió Interna-Gasolina",563
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","Combustió Interna-Gasoil",186
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","Elèctrica",13
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","Híbrid",52
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","Altres",5
2025,"06","Gràcia","28","Vallcarca i els Penitents","004","No consta",2
2025,"06","Gràcia","28","Vallcarca i els Penitents","006","Combustió Interna-Gasolina",454
2025,"06","Gràcia","28","Vallcarca i els Penitents","006","Combustió Interna-Gasoil",138
2025,"06","Gràcia","28","Vallcarca i els Penitents","006","Elèctrica",15
2025,"06","Gràcia","28","Vallcarca i els Penitents","006","Híbrid",59
2025,"06","Gràcia","28","Vallcarca i els Penitents","006","Altres",3
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","Combustió Interna-Gasolina",692
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","Combustió Interna-Gasoil",219
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","Elèctrica",16
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","Híbrid",101
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","Altres",11
2025,"06","Gràcia","28","Vallcarca i els Penitents","007","No consta",2
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","Combustió Interna-Gasolina",729
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","Combustió Interna-Gasoil",206
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","Elèctrica",12
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","Híbrid",65
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","Altres",6
2025,"06","Gràcia","28","Vallcarca i els Penitents","008","No consta",3
2025,"06","Gràcia","28","Vallcarca i els Penitents","009","Combustió Interna-Gasolina",670
2025,"06","Gràcia","28","Vallcarca i els Penitents","009","Combustió Interna-Gasoil",178
2025,"06","Gràcia","28","Vallcarca i els Penitents","009","Elèctrica",40
2025,"06","Gràcia","28","Vallcarca i els Penitents","009","Híbrid",97
2025,"06","Gràcia","28","Vallcarca i els Penitents","009","Altres",12
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","Combustió Interna-Gasolina",389
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","Combustió Interna-Gasoil",144
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","Elèctrica",20
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","Híbrid",49
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","Altres",6
2025,"06","Gràcia","28","Vallcarca i els Penitents","010","No consta",1
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","Combustió Interna-Gasolina",557
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","Combustió Interna-Gasoil",174
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","Elèctrica",19
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","Híbrid",62
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","Altres",7
2025,"06","Gràcia","28","Vallcarca i els Penitents","011","No consta",2
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","Combustió Interna-Gasolina",479
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","Combustió Interna-Gasoil",130
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","Elèctrica",14
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","Híbrid",45
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","Altres",9
2025,"06","Gràcia","28","Vallcarca i els Penitents","012","No consta",2
2025,"06","Gràcia","29","el Coll","013","Combustió Interna-Gasolina",651
2025,"06","Gràcia","29","el Coll","013","Combustió Interna-Gasoil",203
2025,"06","Gràcia","29","el Coll","013","Elèctrica",20
2025,"06","Gràcia","29","el Coll","013","Híbrid",79
2025,"06","Gràcia","29","el Coll","013","Altres",8
2025,"06","Gràcia","29","el Coll","013","No consta",2
2025,"06","Gràcia","29","el Coll","014","Combustió Interna-Gasolina",418
2025,"06","Gràcia","29","el Coll","014","Combustió Interna-Gasoil",171
2025,"06","Gràcia","29","el Coll","014","Elèctrica",3
2025,"06","Gràcia","29","el Coll","014","Híbrid",47
2025,"06","Gràcia","29","el Coll","014","Altres",6
2025,"06","Gràcia","29","el Coll","015","Combustió Interna-Gasolina",622
2025,"06","Gràcia","29","el Coll","015","Combustió Interna-Gasoil",173
2025,"06","Gràcia","29","el Coll","015","Elèctrica",15
2025,"06","Gràcia","29","el Coll","015","Híbrid",39
2025,"06","Gràcia","29","el Coll","015","Altres",9
2025,"06","Gràcia","29","el Coll","016","Combustió Interna-Gasolina",495
2025,"06","Gràcia","29","el Coll","016","Combustió Interna-Gasoil",181
2025,"06","Gràcia","29","el Coll","016","Elèctrica",5
2025,"06","Gràcia","29","el Coll","016","Híbrid",47
2025,"06","Gràcia","29","el Coll","016","Altres",9
2025,"06","Gràcia","29","el Coll","016","No consta",1
2025,"06","Gràcia","29","el Coll","017","Combustió Interna-Gasolina",486
2025,"06","Gràcia","29","el Coll","017","Combustió Interna-Gasoil",159
2025,"06","Gràcia","29","el Coll","017","Elèctrica",9
2025,"06","Gràcia","29","el Coll","017","Híbrid",43
2025,"06","Gràcia","29","el Coll","017","Altres",10
2025,"06","Gràcia","30","la Salut","018","Combustió Interna-Gasolina",527
2025,"06","Gràcia","30","la Salut","018","Combustió Interna-Gasoil",151
2025,"06","Gràcia","30","la Salut","018","Elèctrica",8
2025,"06","Gràcia","30","la Salut","018","Híbrid",50
2025,"06","Gràcia","30","la Salut","018","Altres",3
2025,"06","Gràcia","30","la Salut","019","Combustió Interna-Gasolina",549
2025,"06","Gràcia","30","la Salut","019","Combustió Interna-Gasoil",173
2025,"06","Gràcia","30","la Salut","019","Elèctrica",20
2025,"06","Gràcia","30","la Salut","019","Híbrid",61
2025,"06","Gràcia","30","la Salut","019","Altres",7
2025,"06","Gràcia","30","la Salut","020","Combustió Interna-Gasolina",362
2025,"06","Gràcia","30","la Salut","020","Combustió Interna-Gasoil",115
2025,"06","Gràcia","30","la Salut","020","Elèctrica",11
2025,"06","Gràcia","30","la Salut","020","Híbrid",39
2025,"06","Gràcia","30","la Salut","020","Altres",8
2025,"06","Gràcia","30","la Salut","020","No consta",1
2025,"06","Gràcia","30","la Salut","021","Combustió Interna-Gasolina",445
2025,"06","Gràcia","30","la Salut","021","Combustió Interna-Gasoil",149
2025,"06","Gràcia","30","la Salut","021","Elèctrica",6
2025,"06","Gràcia","30","la Salut","021","Híbrid",56
2025,"06","Gràcia","30","la Salut","021","Altres",8
2025,"06","Gràcia","30","la Salut","021","No consta",1
2025,"06","Gràcia","30","la Salut","022","Combustió Interna-Gasolina",507
2025,"06","Gràcia","30","la Salut","022","Combustió Interna-Gasoil",167
2025,"06","Gràcia","30","la Salut","022","Elèctrica",10
2025,"06","Gràcia","30","la Salut","022","Híbrid",50
2025,"06","Gràcia","30","la Salut","022","Altres",10
2025,"06","Gràcia","30","la Salut","023","Combustió Interna-Gasolina",556
2025,"06","Gràcia","30","la Salut","023","Combustió Interna-Gasoil",173
2025,"06","Gràcia","30","la Salut","023","Elèctrica",9
2025,"06","Gràcia","30","la Salut","023","Híbrid",82
2025,"06","Gràcia","30","la Salut","023","Altres",11
2025,"06","Gràcia","30","la Salut","023","No consta",1
2025,"06","Gràcia","30","la Salut","024","Combustió Interna-Gasolina",646
2025,"06","Gràcia","30","la Salut","024","Combustió Interna-Gasoil",187
2025,"06","Gràcia","30","la Salut","024","Elèctrica",20
2025,"06","Gràcia","30","la Salut","024","Híbrid",104
2025,"06","Gràcia","30","la Salut","024","Altres",14
2025,"06","Gràcia","30","la Salut","025","Combustió Interna-Gasolina",490
